slot_id,scheduled_date,scheduled_time,timezone,scheduled_at_utc,platform,account,format,pillar,source_url,source_file,source_path,schedule_action,content_sha256,visible_length,content
081,2026-06-12,11:00,America/Chicago,2026-06-12T16:00:00Z,linkedin,capveri,text-short,audit-defense,https://www.capveri.com/resources/lease-abstract-template-guide,marketing/content/resources/lease-abstract-template-guide.mdx,marketing/content/linkedin/campaigns/2026-06-07-to-2026-06-14/posts/2026-06-12-1100-lease-abstract-cam-fields-081.md,schedule,3faff9e43851b85dca9e658a3fff9b3ff725a69583281a3bed8629db32dd7c2f,577,"A CAM-ready lease abstract needs more than tenant name, suite, and rent.

For reconciliation, the fields that matter are smaller and easier to miss:

Expense inclusions.
Expense exclusions.
Gross-up clause.
Occupancy target.
Pro-rata denominator.
Cap type.
Base year.
Admin fee method.
Audit window.
Statement delivery deadline.

Those fields decide how the export data gets treated.

If they live only in the PDF lease, each reconciliation can become a fresh reading project.

CapVeri works better when the abstract carries the calculation rules directly into the review file."
082,2026-06-12,12:00,America/Chicago,2026-06-12T17:00:00Z,linkedin,capveri,text-short,erp-exports,https://www.capveri.com/resources/export-cam-mri,marketing/content/resources/export-cam-mri.mdx,marketing/content/linkedin/campaigns/2026-06-07-to-2026-06-14/posts/2026-06-12-1200-mri-entity-property-period-082.md,schedule,18111ce232841c68eae903f70d51b94585e2d45aaddcd9f6c548a726a27c5f39,580,"MRI export QA starts with three labels that sound small until one is wrong:

Entity.
Property.
Period.

If any one is wrong, the reconciliation can still look polished.

It just will not tie.

The entity may hold the operating expense.
The property may drive the recovery setup.
The period may need adjustment months included or excluded intentionally.

Those decisions come before the math review.

A clean export packet should make them visible on the core files:

Recovery Reconciliation.
GL Transaction Detail.
Rent roll.
Tenant Billing History when billing support is needed."
083,2026-06-12,13:00,America/Chicago,2026-06-12T18:00:00Z,linkedin,capveri,carousel,recovery-modeling,https://www.capveri.com/resources/recovery-ratio-analysis,marketing/content/resources/recovery-ratio-analysis.mdx,marketing/content/linkedin/campaigns/2026-06-07-to-2026-06-14/posts/2026-06-12-1300-recovery-ratio-carousel-083.md,schedule,d25bc27a0bdf80cf2f0095a79275b4f428e8417cb3d60cddf2a9e85e868a9623,778,"Carousel outline: Recovery gap model, not a collection promise

Slide 1: Start with the ratio
- CAM billed divided by recoverable operating expenses.

Slide 2: Build the recoverable pool
- Total OpEx less CapEx, lease exclusions, and landlord-only costs.

Slide 3: Compare billings
- Estimates collected plus year-end true-up amounts.

Slide 4: Split the gap
- GL mapping, gross-up, cap limits, denominator drift, vacancy absorption, or estimate shortfall.

Slide 5: Check the lease
- A modeled gap is not automatically billable.

Slide 6: Check timing
- Billing windows and statement deadlines matter.

Slide 7: Assign the next step
- Fix setup, document exclusion, or escalate the question.

Slide 8: Keep the caveat
- The model points to work. It does not guarantee recovery."
084,2026-06-12,14:00,America/Chicago,2026-06-12T19:00:00Z,linkedin,capveri,text-short,audit-defense,https://www.capveri.com/resources/respond-tenant-documentation-demand,marketing/content/resources/respond-tenant-documentation-demand.mdx,marketing/content/linkedin/campaigns/2026-06-07-to-2026-06-14/posts/2026-06-12-1400-audit-clock-docs-084.md,schedule,acbc33081454357048115ca18f254b9e252668f1b7f6463bdd6f3b5875b5eebb,619,"A tenant documentation request starts two clocks.

One clock is contractual.

The lease sets the audit window, response deadline, and lookback period that may apply.

The other clock is operational.

How fast can the team locate the statement, workbook, GL detail, rent roll, invoices, tax support, insurance support, and lease abstract?

The second clock is the one the property team controls.

If the packet is already structured, the response starts with review.

If it is scattered, the response starts with searching.

The response is stronger when the source files and calculation trail are already in one packet."
085,2026-06-12,15:00,America/Chicago,2026-06-12T20:00:00Z,linkedin,capveri,text-short,traceable-math,https://www.capveri.com/resources/deterministic-vs-ai-cam,marketing/content/resources/deterministic-vs-ai-cam.mdx,marketing/content/linkedin/campaigns/2026-06-07-to-2026-06-14/posts/2026-06-12-1500-deterministic-rerun-test-085.md,schedule,910fc74d3fe56dd3305bd18143ec6e3b7ca9ca2070f9abcfc0b887a01f5aed4d,518,"The simplest test for CAM math:

Can the same inputs rerun to the same answer?

That means the file needs:

Source export.
Lease clause.
Classification decision.
Formula.
Input values.
Rounding treatment.
Final tenant result.

If the answer changes because the model phrased something differently, it is not financial math.

It is text generation.

CapVeri can use AI to help read and classify documents for human review.

The tenant charge still comes from deterministic math that can be rerun from the same evidence."
086,2026-06-12,16:00,America/Chicago,2026-06-12T21:00:00Z,linkedin,capveri,carousel,cam-math,https://www.capveri.com/resources/pro-rata-share-calculation,marketing/content/resources/pro-rata-share-calculation.mdx,marketing/content/linkedin/campaigns/2026-06-07-to-2026-06-14/posts/2026-06-12-1600-partial-year-share-card-086.md,schedule,53059b132c04e3db098c354b3f78f60b90a49b210b49677c40dcc6bacd8db812,746,"Carousel outline: Partial-year pro-rata review

Slide 1: Annual share is not enough
- Move-ins, move-outs, expansions, and contractions need date ranges.

Slide 2: Start with tenant RSF
- Use the rentable area from the lease or controlling source.

Slide 3: Confirm the denominator
- Use the denominator defined by that tenant's lease.

Slide 4: Calculate the share
- Tenant RSF divided by the lease-defined denominator.

Slide 5: Split the year
- Build one row for each effective date range.

Slide 6: Apply the pool
- Use the adjusted expense pool that applies to the period.

Slide 7: Credit estimates
- Subtract what was billed or collected during that period.

Slide 8: Leave the schedule
- The timing support is the control, not a footnote."
087,2026-06-12,17:00,America/Chicago,2026-06-12T22:00:00Z,linkedin,capveri,text-short,estimates,https://www.capveri.com/resources/cam-estimate-forecasting,marketing/content/resources/cam-estimate-forecasting.mdx,marketing/content/linkedin/campaigns/2026-06-07-to-2026-06-14/posts/2026-06-12-1700-estimate-letter-proof-087.md,schedule,cfe236f7649470d81164b0953aacf05507d920d949d73bffd076894bf1996667,560,"An estimate letter should be able to answer one question fast:

What changed?

The useful support is usually short:

New monthly estimate.
Effective date.
Prior amount.
Top expense drivers.
Known contract changes.
Tax or insurance movement.
Lease section for estimate adjustments.
Contact point for questions.

The estimate letter usually does not need a full GL dump.

But if the increase is material, the team should have the driver summary ready before the letter goes out.

That is the difference between sending a number and sending a number with support."
088,2026-06-12,18:00,America/Chicago,2026-06-12T23:00:00Z,linkedin,capveri,text-short,anti-integration,https://www.capveri.com/resources/export-guide,marketing/content/resources/export-guide.mdx,marketing/content/linkedin/campaigns/2026-06-07-to-2026-06-14/posts/2026-06-12-1800-export-first-not-api-088.md,schedule,8991367ef4f0be9dccf22ce8c45593dfeb4ab9a232013662606d504532032b7c,536,"For CAM reconciliation, the export is often the right boundary.

The ERP remains the system of record.

The review layer needs clean files:

Rent roll.
GL detail.
Recovery output.
Billing history when needed.

That is different from promising a deep integration or replacing the property management system.

CapVeri's position is deliberately narrower:

Get the source files out.
Validate the fields.
Map the lease rules.
Run deterministic math.
Keep the support packet.

That is enough work without pretending the ERP should disappear."
089,2026-06-12,19:00,America/Chicago,2026-06-13T00:00:00Z,linkedin,capveri,text-short,cam-math,https://www.capveri.com/resources/cumulative-vs-non-cumulative-cam-caps,marketing/content/resources/cumulative-vs-non-cumulative-cam-caps.mdx,marketing/content/linkedin/campaigns/2026-06-07-to-2026-06-14/posts/2026-06-12-1900-cap-table-source-row-089.md,schedule,28365a13002ffe60e6323b80de0e4f6f4847e4649a88ae86714e31eba86c0519,554,"A cap table is weaker when the numbers are anonymous.

Each row needs a source.

Prior-year controllable expenses from the reconciliation.
Current-year actual controllable expenses from the GL and classification file.
Cap percentage from the lease.
Carry-forward rule from the lease.
Bank balance from the prior cap schedule.
Amount billed from the statement.

That makes the cap table slower to build.

Good.

Fast cap schedules are how old assumptions survive.

For cumulative caps, the bank balance is only useful if the source trail survives with it."
090,2026-06-12,20:00,America/Chicago,2026-06-13T01:00:00Z,linkedin,capveri,question,engagement,https://www.capveri.com/resources/cam-presend-checklist,marketing/content/resources/cam-presend-checklist.mdx,marketing/content/linkedin/campaigns/2026-06-07-to-2026-06-14/posts/2026-06-12-2000-two-day-close-090.md,schedule,4fc4b1ee475dcf662dacd9d21041803ec41a12f71c364bc2c0e178235bd0b74b,606,"Before CAM statements go out, which check tends to catch the most avoidable pain?

A. Export files tie to the same property and period.

B. Gross-up uses only eligible variable expenses.

C. Pro-rata denominators match the lease.

D. Cap schedules carry the right base and bank logic.

E. Management fee is calculated once, on the right base.

The answer can vary by portfolio.

The pattern does not.

Many reconciliation problems get harder only after they leave the internal file and become tenant-facing.

The best pre-send process catches the weak support before the statement turns it into a question."
091,2026-06-13,06:00,America/Chicago,2026-06-13T11:00:00Z,linkedin,capveri,text-short,anti-integration,https://www.capveri.com/resources/export-cam-yardi-voyager,marketing/content/resources/export-cam-yardi-voyager.mdx,marketing/content/linkedin/campaigns/2026-06-07-to-2026-06-14/posts/2026-06-13-0600-export-first-close-control-091.md,schedule,dd681b19406f137afbf24292d005eb1e7b992282f489a400cdef068fe8b18cdd,745,"A CAM close does not need a new ERP project to get cleaner.

It needs the export set to tie.

For a Yardi workflow, the practical control is simple enough to inspect:

Recovery Analysis
GL Analytics
Rent Roll with Lease Charges

Same property. Same period. Detail-level output. Flat files without report headers or subtotals mixed into the data.

If those three files do not agree, formulas are a distraction. The reconciliation may still print, but the support package is already weak.

CapVeri is built around that export-first reality. Keep the system of record where it is. Pull the files that already exist. Test the reconciliation before the statement leaves the building.

That is a better place to start than another integration roadmap."
092,2026-06-13,07:00,America/Chicago,2026-06-13T12:00:00Z,linkedin,capveri,text-short,audit-defense,https://www.capveri.com/resources/respond-tenant-documentation-demand,marketing/content/resources/respond-tenant-documentation-demand.mdx,marketing/content/linkedin/campaigns/2026-06-07-to-2026-06-14/posts/2026-06-13-0700-dispute-letter-first-hour-092.md,schedule,7409836a3c8bd310ebef7b1beacef3cafb1672b7869b683fd20651377e4d5f61,753,"The first hour after a tenant documentation request is not the time to debate the disputed charge.

It is the time to pull the lease.

Before records go out, the team needs to know:

Does the tenant have audit rights?
What years are open?
What response window applies?
Does the auditor need to meet a qualification rule?
What records does the clause actually require?

That sounds procedural. It is also how the accounting team reduces the risk of producing the wrong package under pressure.

The useful response is calm and specific:

Acknowledge the request.
Confirm the lease provision.
Assign one contact.
Prepare the records package.
Track what was produced.

A tenant question gets harder when multiple departments answer different versions of it."
093,2026-06-13,08:00,America/Chicago,2026-06-13T13:00:00Z,linkedin,capveri,text-short,cam-math,https://www.capveri.com/resources/cam-gross-up-calculation-guide,marketing/content/resources/cam-gross-up-calculation-guide.mdx,marketing/content/linkedin/campaigns/2026-06-07-to-2026-06-14/posts/2026-06-13-0800-gross-up-threshold-proof-093.md,schedule,ee09ffb40e6232bdad34cbfe55ddff781b0a3a3fd6c9aa91258392ebe464ea0f,785,"The difference between a 90% and 95% gross-up target is not wording.

It is a billing input.

The lease has to answer three questions before the calculation is useful:

What occupancy threshold applies?
What occupancy measurement applies?
Which expenses are variable enough to gross up?

The math after that is mechanical:

Variable expenses divided by actual occupancy, multiplied by the lease-defined target.

Fixed expenses come back in unchanged.

The mistake is treating the target as a portfolio habit. One building uses 95% because the lease says 95%. Another uses 90% because the lease says 90%. A third may have no gross-up right at all.

CapVeri keeps that distinction visible in the calculation trail, because a gross-up factor without the clause behind it is just a number."
094,2026-06-13,09:00,America/Chicago,2026-06-13T14:00:00Z,linkedin,capveri,carousel,cam-math,https://www.capveri.com/resources/pro-rata-share-calculation,marketing/content/resources/pro-rata-share-calculation.mdx,marketing/content/linkedin/campaigns/2026-06-07-to-2026-06-14/posts/2026-06-13-0900-denominator-slide-check-094.md,schedule,24d310783b59467593fa14bcc5d553f9fb971b922711efbddaf4f53678b602d4,803,"Carousel outline: The denominator check that changes CAM

Slide 1: Pro-rata share is not only tenant square footage
- The denominator carries just as much risk.

Slide 2: Pull the lease definition
- Total building area, leasable area, component area, and anchor exclusions are different inputs.

Slide 3: Compare to the rent roll
- The square footage in the system should match the lease-defined method.

Slide 4: Look for vacancy leakage
- Leased area can shrink when suites are vacant. Leasable area usually does not.

Slide 5: Check special pools
- Retail, office, parking, and mixed-use components may need separate denominators.

Slide 6: Save the proof
- Lease clause, rent roll, measurement support, and final percentage.

Slide 7: The control
- A small denominator change can move tenant shares."
095,2026-06-13,10:00,America/Chicago,2026-06-13T15:00:00Z,linkedin,capveri,text-short,cam-math,https://www.capveri.com/resources/admin-fee-calculation-methods,marketing/content/resources/admin-fee-calculation-methods.mdx,marketing/content/linkedin/campaigns/2026-06-07-to-2026-06-14/posts/2026-06-13-1000-admin-fee-circular-check-095.md,schedule,edf1aded63ba3c3954abd1391534e4ee8576a07dbf1873d516717f42eeeee469,703,"Admin fee disputes often start with one quiet ambiguity:

Is the fee calculated on the pool before the fee, or on the pool including the fee?

Those are not the same method.

Net method:
Rate x base expenses.

Gross method:
Rate x base expenses divided by one minus the rate.

Capped method:
Calculate the fee, then limit it to the lease ceiling.

The reconciliation should not hide which one was used. The worksheet needs the clause, the base, the rate, any cap, and whether the fee sits inside or outside the CAM cap.

If the team cannot answer that from the packet, the tenant auditor will ask the same question later.

CapVeri treats admin fee method as a rule to document, not a line item to trust."
096,2026-06-13,11:00,America/Chicago,2026-06-13T16:00:00Z,linkedin,capveri,text-short,erp-workarounds,https://www.capveri.com/resources/export-cam-mri,marketing/content/resources/export-cam-mri.mdx,marketing/content/linkedin/campaigns/2026-06-07-to-2026-06-14/posts/2026-06-13-1100-mri-adjustment-period-096.md,schedule,8189facf11ec42495b58e6d626ce6d5b9795ce6260a6c95d1d2256169364138b,675,"An MRI recovery report can run correctly and still miss the close.

One common reason: adjustment periods.

If period 13 or 14 belongs in the reconciliation year, the GL Transaction Detail export has to include it. Otherwise the recovery file, the GL support, and the financials can all tell slightly different stories.

That is not a cap formula problem.

It is an export scope problem.

The practical check is simple enough to miss:

Same entity.
Same property.
Same period.
Adjustment periods handled intentionally.
Detail-level recovery output.
Tenant IDs present on the rent roll.

Only after those checks pass should the team argue about allocations, gross-up, or caps."
097,2026-06-13,12:00,America/Chicago,2026-06-13T17:00:00Z,linkedin,capveri,text-short,audit-defense,https://www.capveri.com/resources/respond-tenant-documentation-demand,marketing/content/resources/respond-tenant-documentation-demand.mdx,marketing/content/linkedin/campaigns/2026-06-07-to-2026-06-14/posts/2026-06-13-1200-audit-packet-components-097.md,schedule,2d6380eb0ab1a6ab31ad8bc634a04fabbdddc90419e616534a35f8edc1d9fbc8,719,"A defensible CAM packet is not a folder full of everything.

It is the right records in the right order.

For a tenant documentation request, the standard first layer usually looks like:

GL detail for recoverable accounts
Reconciliation worksheets
Rent roll
Statement sent to the tenant
Tax bills and assessment notices
Insurance support

Then come targeted invoices, service contracts, management fee support, and utility detail when the lease or the request calls for them.

The mistake is either under-producing or dumping a messy data room on the auditor.

Neither builds confidence.

CapVeri's bias is toward a traceable packet: the number, the rule, the source, and the support that lets someone rerun the logic."
098,2026-06-13,13:00,America/Chicago,2026-06-13T18:00:00Z,linkedin,capveri,text-short,cam-math,https://www.capveri.com/resources/cumulative-vs-non-cumulative-cam-caps,marketing/content/resources/cumulative-vs-non-cumulative-cam-caps.mdx,marketing/content/linkedin/campaigns/2026-06-07-to-2026-06-14/posts/2026-06-13-1300-cap-bank-memory-098.md,schedule,1d7424b0a87422576298e450aa8339a7ebda7668f94352f728a76ba284580727,784,"A cumulative CAM cap needs memory.

That is the part spreadsheets lose.

If actual controllable expenses come in below the cap ceiling, unused room may carry forward when the lease allows it. If expenses spike later, that bank can change the effective ceiling.

Under a non-cumulative cap, the unused room disappears.

Same base year. Same cap rate. Different recovery path.

The control is not complicated:

Calculate the annual cap ceiling.
Compare actuals to the ceiling.
Add unused room or draw from the bank.
Keep the bank from going negative.
Carry the balance into the next year.

The hard part is preserving that trail across fiscal years, template changes, ownership changes, and staff turnover.

Cap math breaks when history gets treated like a note in last year's workbook."
099,2026-06-13,14:00,America/Chicago,2026-06-13T19:00:00Z,linkedin,capveri,text-short,industry-standard,https://www.capveri.com/resources/boma-2024-implementation-guide,marketing/content/resources/boma-2024-implementation-guide.mdx,marketing/content/linkedin/campaigns/2026-06-07-to-2026-06-14/posts/2026-06-13-1400-boma-parallel-run-099.md,schedule,b54f9bc5edebe93f90a4002fd1d722f14d893b04df4423e115a3062a05f2b731,779,"BOMA 2024 adoption should not first show up on a tenant's statement.

Run the parallel calculation first.

Old measurement.
New measurement.
Tenant by tenant.
Same operating expense pool.
Same reconciliation period.

Then inspect the changes before anyone sends the package.

The source page recommends this because measurement updates can affect rentable square footage, pro-rata shares, and gross-up denominators. Even when the final change is valid, surprise creates avoidable friction.

CapVeri can use measurement inputs from a BOMA-based remeasurement, but that is not the same as claiming certification, endorsement, or a universal rule.

The defensible move is narrower:

Document the standard used, preserve the measurement support, and show how the denominator changed."
100,2026-06-13,15:00,America/Chicago,2026-06-13T20:00:00Z,linkedin,capveri,text-short,owner-reporting,https://www.capveri.com/resources/recovery-ratio-analysis,marketing/content/resources/recovery-ratio-analysis.mdx,marketing/content/linkedin/campaigns/2026-06-07-to-2026-06-14/posts/2026-06-13-1500-recovery-gap-modeling-100.md,schedule,2c68355e4f38156553a19acc3a47cd20b2b01c78f31d5eb79ae690965b2c9536,691,"Recovery gap math is useful only when it stays close to the source files.

The basic question:

How much of the recoverable operating expense pool was actually billed back through CAM?

That can point the team toward specific review paths:

New GL accounts not mapped to recovery pools.
Gross-up not applied when the lease permits it.
Recoverable maintenance treated as capital.
Denominator drift.
Cap rules suppressing recovery.

But a low ratio does not automatically mean the landlord can bill more. The lease still controls, and the source support still has to hold up.

The recovery-gap view works best as a triage tool:

Find the property.
Find the category.
Then test the actual rule."
101,2026-06-13,16:00,America/Chicago,2026-06-13T21:00:00Z,linkedin,capveri,text-short,erp-workarounds,https://www.capveri.com/resources/export-cam-yardi-voyager,marketing/content/resources/export-cam-yardi-voyager.mdx,marketing/content/linkedin/campaigns/2026-06-07-to-2026-06-14/posts/2026-06-13-1600-yardi-report-furniture-101.md,schedule,fec5ca5c4b843bdf1c9c80c70394ba89724b0f961d37b9d1d829afd9c55a81b9,708,"One of the least glamorous CAM controls:

Remove the report furniture.

Yardi exports can carry title bands, page totals, headers, subtotals, and footer rows into Excel. They are fine for a human report. They are bad inputs for validation.

When those rows survive, a workbook can count the same subtotal as if it were a transaction. Or it can fail silently because the account code column is not really an account code column on every row.

Before testing the reconciliation, flatten the file.

Transaction rows only.
Visible account codes.
Visible dates.
Visible descriptions.
Visible debit or credit detail.

It is not sophisticated. It is the kind of QA that helps catch a polished but unprovable number."
102,2026-06-13,17:00,America/Chicago,2026-06-13T22:00:00Z,linkedin,capveri,text-short,audit-defense,https://www.capveri.com/resources/cam-reconciliation-vs-estimate,marketing/content/resources/cam-reconciliation-vs-estimate.mdx,marketing/content/linkedin/campaigns/2026-06-07-to-2026-06-14/posts/2026-06-13-1700-estimate-letter-support-102.md,schedule,28ef966dcd4e2d7ecd8a14a32fd30d4a69d1656a204ee04224474d9b1c490ff0,836,"Estimate letters should not be treated as a January admin task.

They are the first version of the reconciliation conversation.

If the estimate is based on prior-year actuals, inflation assumptions, utility rate changes, and new vendor contracts, the file should show that. When the year-end true-up lands, the team can explain the path from projection to actuals.

The formula at year-end is direct:

Adjusted expense pool x pro-rata share, minus estimated billings collected.

The messy part is the expectation gap.

A tenant is less surprised by a true-up when the estimate letter already made the basis clear and the team reviewed run-rate drift before year-end.

CapVeri does not make estimates magically right. It gives the team a cleaner way to compare the projection against the GL reality before the gap becomes a tenant call."
103,2026-06-13,18:00,America/Chicago,2026-06-13T23:00:00Z,linkedin,capveri,carousel,career-ops,https://www.capveri.com/resources/deterministic-vs-ai-cam,marketing/content/resources/deterministic-vs-ai-cam.mdx,marketing/content/linkedin/campaigns/2026-06-07-to-2026-06-14/posts/2026-06-13-1800-math-career-slide-103.md,schedule,972d34093ac5ad107d2400107493def014cc58253d1fc35f78390c84f3bec6c1,751,"Carousel outline: The controller who can show the math wins

Slide 1: Clean CAM work is career insurance
- Not because it is flashy. Because it survives questions.

Slide 2: A number is not enough
- The packet needs the source, the rule, and the calculation path.

Slide 3: AI can help read documents
- Lease extraction and classification still need human verification.

Slide 4: AI should not own the math
- Financial calculations need reproducible formulas.

Slide 5: Deterministic math is strict on purpose
- Same inputs, same answer, same audit trail.

Slide 6: The review standard
- Could a CPA rerun the inputs and arrive at the same number?

Slide 7: The CapVeri position
- Use AI where it helps extraction. Use deterministic logic for dollars."
104,2026-06-13,19:00,America/Chicago,2026-06-14T00:00:00Z,linkedin,capveri,text-short,cam-math,https://www.capveri.com/resources/pro-rata-share-calculation,marketing/content/resources/pro-rata-share-calculation.mdx,marketing/content/linkedin/campaigns/2026-06-07-to-2026-06-14/posts/2026-06-13-1900-move-out-proration-104.md,schedule,58ab0be435a188074727a0ed58f306a1ae281cc154e553c34322b346bfda9cc6,658,"Move-outs create small CAM math traps.

The tenant share is not always one annual percentage applied once.

If a tenant moves out mid-year, expands, contracts, or changes suites, the calculation may need date ranges:

Old square footage for one period.
New square footage for the next.
Lease days applied to each period.
Then the adjusted CAM pool.

That is easy to miss when the rent roll is pulled only at year-end.

The source page makes the sequence clear: calculate the share first, then prorate for the tenant's lease days in the reconciliation period.

A move-out reconciliation is cleaner when the packet shows the timing, not just the final true-up."
105,2026-06-13,20:00,America/Chicago,2026-06-14T01:00:00Z,linkedin,capveri,text-short,audit-defense,https://www.capveri.com/resources/landlord-cam-audit-defense-playbook,marketing/content/resources/landlord-cam-audit-defense-playbook.mdx,marketing/content/linkedin/campaigns/2026-06-07-to-2026-06-14/posts/2026-06-13-2000-tenant-question-next-step-105.md,schedule,5e8fc7c6fcd32b5eeac12788d7d57c2c6ea132b6c69631d848d8e16c23e4d640,694,"When a tenant asks why CAM changed, the weakest answer is:

""That is what the system calculated.""

The better next step is to identify which question they are really asking.

Did the denominator change?
Was gross-up applied?
Did an excluded category enter the pool?
Did the management fee base move?
Was a capital item amortized or expensed?
Did the estimate lag actual costs?

Each one needs different support.

The best packets make that triage faster. They do not ask the accounting team to recreate the reconciliation from memory while the property manager waits for a reply.

CapVeri is designed for that moment: source file, lease rule, calculation trail, and exception note in one place."
106,2026-06-14,06:00,America/Chicago,2026-06-14T11:00:00Z,linkedin,capveri,text-short,career-ops,https://www.capveri.com/resources/deterministic-vs-ai-cam,marketing/content/resources/deterministic-vs-ai-cam.mdx,marketing/content/linkedin/campaigns/2026-06-07-to-2026-06-14/posts/2026-06-14-0600-controller-packet-standard-106.md,schedule,0598775b538fbaf0cfb6ea94345b76d321997e549ffca41d0160f1f15804d3d4,717,"A strong CAM-season controller is not the one with the most complicated workbook.

It is the one who can answer:

Where did this number come from?
Which lease rule drove it?
Which inputs changed?
Can the same inputs produce the same answer again?

That is why deterministic math matters.

For extraction, AI can help find lease clauses and classify messy source material. But before dollars move, those extracted values need human review.

For the calculation itself, reproducibility is the standard.

Same inputs.
Same formulas.
Same result.
Retrievable later.

That is not a branding line. It is the difference between a packet that explains itself and a packet that depends on whoever built the workbook last year."
107,2026-06-14,07:00,America/Chicago,2026-06-14T12:00:00Z,linkedin,capveri,text-short,erp-workarounds,https://www.capveri.com/resources/export-cam-yardi-voyager,marketing/content/resources/export-cam-yardi-voyager.mdx,marketing/content/linkedin/campaigns/2026-06-07-to-2026-06-14/posts/2026-06-14-0700-charge-schedule-estimates-107.md,schedule,0b8c4f74b74cb1f25d222bdfa7eb6821f6b9fae94e53e1cc4e220ff68b9e7e9f,805,"Sometimes the CAM question is not ""what did we spend?""

It is ""what did we bill?""

That is when the Yardi Charge Schedule becomes useful support.

Recovery Analysis shows the reconciliation result. GL Analytics shows the expense detail. Rent Roll with Lease Charges supports tenant roster and square footage.

Charge Schedule helps when the question turns to estimate billing:

Mid-year estimate changes.
Charge-code disputes.
Invoice-level billing support.
Whether the billed side moved when the budget changed.

It should not replace the core export stack. It should support the billing side when the tenant asks how monthly estimates turned into the final true-up.

Clean reconciliation support separates spend evidence from billing evidence. Mixing those two is how simple questions become long calls."
108,2026-06-14,08:00,America/Chicago,2026-06-14T13:00:00Z,linkedin,capveri,carousel,cam-math,https://www.capveri.com/resources/cam-gross-up-calculation-guide,marketing/content/resources/cam-gross-up-calculation-guide.mdx,marketing/content/linkedin/campaigns/2026-06-07-to-2026-06-14/posts/2026-06-14-0800-fixed-variable-gross-up-slides-108.md,schedule,b4985fb89047e1ccb30420196ea92fee5aa676596c8439e5feb5faa358843d6a,834,"Carousel outline: The gross-up review starts before the formula

Slide 1: First split the pool
- Gross-up is a classification problem before it is a math problem.

Slide 2: Ask what occupancy changes
- Some costs move with occupancy. Others stay close to fixed.

Slide 3: Keep fixed costs out
- Taxes, insurance, and many management fees need separate treatment unless the lease says otherwise.

Slide 4: Then apply the target
- The lease-defined target belongs on eligible variable costs only.

Slide 5: Add back after review
- Fixed costs may still be recoverable. They are just not inflated by occupancy.

Slide 6: The support file needs labels
- Variable, fixed, excluded, capped, and disputed should not be hidden in formulas.

Slide 7: The audit question
- Which costs changed because occupancy changed, and where is that shown?"
109,2026-06-14,09:00,America/Chicago,2026-06-14T14:00:00Z,linkedin,capveri,text-short,audit-defense,https://www.capveri.com/resources/pro-rata-share-calculation,marketing/content/resources/pro-rata-share-calculation.mdx,marketing/content/linkedin/campaigns/2026-06-07-to-2026-06-14/posts/2026-06-14-0900-denominator-proof-file-109.md,schedule,465704dd3a30e86ec1929b7da114eb975bcb0a3f46688ff2efb79b584009b837,672,"The denominator proof file should be plain.

That is the point.

For pro-rata share, the team should be able to produce:

The lease clause.
The tenant rentable square footage.
The building or component denominator.
Any anchor or excluded-area treatment.
The rent roll or measurement support.
The final percentage used in the reconciliation.

If the denominator came from leased area instead of leasable area, that needs to be intentional and lease-supported. If it came from a component pool, the component boundary needs to be visible.

Small denominator differences travel through tenant charges.

The final percentage is not the proof. It is the last line of the proof."
110,2026-06-14,10:00,America/Chicago,2026-06-14T15:00:00Z,linkedin,capveri,text-short,cam-math,https://www.capveri.com/resources/admin-fee-calculation-methods,marketing/content/resources/admin-fee-calculation-methods.mdx,marketing/content/linkedin/campaigns/2026-06-07-to-2026-06-14/posts/2026-06-14-1000-fee-cap-interaction-110.md,schedule,e7d5801259d599b316fd3c74e412af861e4c2c14c4ad19c143cec062ce4d21d9,690,"A management fee clause and a CAM cap clause can collide.

The reconciliation has to answer one question clearly:

Is the fee inside the cap or outside it?

If the fee is inside the cap, it may be limited with other controllable expenses.

If the fee is outside the cap, it may flow through based on the fee method and base the lease allows.

Then there is a second question:

Is the fee calculated on actual expenses, capped expenses, or a defined subset of the pool?

This is where a one-line ""15% admin fee"" entry creates more questions than it answers.

The packet should show the clause, the base, the method, and the cap interaction. Anything less asks the reviewer to infer the rule."
111,2026-06-14,11:00,America/Chicago,2026-06-14T16:00:00Z,linkedin,capveri,text-short,erp-workarounds,https://www.capveri.com/resources/export-cam-mri,marketing/content/resources/export-cam-mri.mdx,marketing/content/linkedin/campaigns/2026-06-07-to-2026-06-14/posts/2026-06-14-1100-mri-tenant-id-match-111.md,schedule,b3bb329f6494dc682380d34e0400bb4781205dd5cb88a1486ac52758e3517b8a,718,"Name-only matching is fragile in CAM work.

MRI export QA should preserve tenant IDs across the recovery file, rent roll, and billing support whenever possible.

Why it matters:

Tenant names change.
Suite labels drift.
Abbreviations differ between leasing and accounting views.
Move-outs and partial-year tenants create timing noise.

A stable tenant ID makes the export set easier to match before the team starts testing gross-up, caps, or allocations.

This is a matching problem, not a feature problem.

If the final reconciliation uses a tenant-level result, the packet should show how that tenant was matched from source files to calculation output.

That small ID column can reduce a lot of avoidable ambiguity."
